"ResponseId","Q8_1","Q8_2","Q8_3","Q8_4","Q8_5","Q8_6","Q8_7","Q8_8","Q8_9","Q8_10","Q8_11","Q8_12","Q8_13","Q8_14","Q8_15","Q9_1","Q9_2","Q9_3","Q9_4","Q9_5","Q9_6","Q9_7","Q9_8","Q9_9","Q9_10","Q9_11","Q9_12","Q9_13","Q9_14","Q9_15","Q10","Q11","Q12","Q13","Q14","Q15_1","Q16","Q17","Q18","writing"
"R_1GGogQp6fQp4kC1",5,5,5,5,5,4,4,5,4,5,5,5,4,4,4,4,4,5,5,5,4,5,5,4,4,5,5,4,5,2,"Man",19,"White","1","Catholic",3,"Undeclared",3,3,"I don't really have much of a personal opinion about the situation. Rather I believe that I just feel the same way about it as most people do. I strongly disagree with what was going on in Syria and their use of chemical weapons on the people of their Country. Being someone out the outside looking in, it's easy to say, ""wow, that sucks"" but deep down you aren't too worried about it, because it isn't happening to you or even around you. I feel like the United States is on the outside looking in, wanting to help out, but obviously can't considering that it isn't our battle and all that would happen if we approached the situation is simply cause for of a problem, having allies attack enemies, and next thing you know we could have a World War 3."
"R_8prQPkeU6o284nz",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,5,6,4,3,4,6,6,2,6,6,4,4,"Woman",20,"Asian","2","none",5,"pre-nursing",2,1,"I believe the use of chemical weapons is ridiculous. When going through and killing the quantity of people it did, that is evident to the readers that it should not be occurring and that killing the quantity of children and adults was ridiculous. "
"R_e8NxYIavwWMlamx",4,2,3,4,3,3,4,3,2,3,3,4,3,3,4,3,2,3,4,3,3,2,3,3,4,4,3,4,3,4,"Woman",29,"Other","1","Buddisum",6,"Not decided",6,6,"I think that it was not good to use of chemical weapons because using it may promote a friction between the two countries."
"R_3PJVJK1YVIsOdJH",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Man",22,"White","3","muslim",2,"Business",6,5,"Syria's use of chemical weapons is very scary for many reasons but ultimately because they could possibly have powerful bombs nuclear technology. The united States reaction was obviously a position of chaos."
"R_4PJOCJsoIgbDqyp",5,6,4,4,2,6,5,4,5,6,5,2,6,2,6,5,1,1,4,3,1,6,6,5,6,6,6,2,4,6,"Man",19,"White","1","Christian",1,"Nursing",9,10,"I think that Syria should not have used chemical warfare because it is unethical and should not be used as a way to punish innocent people. I also think that the United States should not have gotten involved with Syria though. The United States has it's own problems, such as the national debt and terrorist groups against the United States as a whole. The United States should consider that the people inside our borders are more important than the people outside our borders."
"R_4HppfdjB0DKouoJ",3,3,3,2,2,4,4,4,4,4,4,3,3,4,3,3,3,4,3,4,3,3,2,6,3,4,3,2,3,4,"Man",19,"White","1","Atheist Viewpoint",4,"Entrepreneurship",5,6,"Honestly, sometimes I look at the world and I don't understand why the United States has to be the babysitter. Is there any logical reason why the United States is concerned as to why Syria used chemical weapons? Unless there's an underlying reason that shows that it could cause harm to the United States itself, why even bother caring? War happens every single day, death happens 24/7. The United States coming out and saying ""Wow this is bad"" isn't going to change anything. The world has a way of course correcting itself...if people want to fight, then people want to fight. Is it really our business? As long as we are a peaceful country, that's all that matters in my opinion. "
"R_7Pqpg1John5pSeh",5,5,3,5,5,4,6,5,4,4,5,4,5,5,4,3,4,4,5,4,4,5,5,4,5,4,5,4,4,6,"Woman",19,"White","1","christian",2,"interior design",5,7,"I am unaware of this situation. I knew that there was a situation with Syria but I do not know exactly what happened. I do think most of Americas reactions to world issues is pretty relevant to what goes on.  "
"R_bvWI9BJVKe6KrHL",2,2,3,4,5,5,6,3,4,5,4,3,4,2,4,5,1,1,4,3,2,2,6,3,4,6,6,4,1,2,"Man",19,"White","1","Evangelical Free",5,"Criminal Justice",3,6,"Chemical weapons use is not only a horrible and inhumane way of death but also it violates international war laws that Syria is required to abide by. The United States did not take action like they should've which could have been justified by law. How can the United States justify being in Vietnam and in the middle east if they don't treat other countries the same."
"R_d09OcYsq3tupGGF",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Woman",30,"White","4","non denominational",5,"hospitality restaurant adminstration ",4,5,"I think this is a bad situation because of the fact that it is people who are possibility of going to war. this is something that yes the united states was saying that it was blaming the syrian president because he was not doing his job. this affected two countries because syria is a poor country and the united states was gonna help.the Syrian president seems to not be the right choice for the president at the time. "
"R_eKjw8gUdyhI4qhL",2,3,4,4,3,6,5,6,5,4,2,3,2,3,6,5,2,2,6,6,1,1,2,3,6,5,6,3,3,5,"Man",19,"Black","1","Christian",8,"Accounting",5,7,"I think that it is very sad that there are innocent Syrian people being put in danger by their their own government.  I think that Senator McCain's statements are interesting and very valid.  If we are to address the issues of Syria's use of chemical weapons we need to do more than stop the use of chemical weapons.  We must try to get the authorities out of power who are using weapons against their own people in the first place.  I am not one hundred percent convinced that we should get fully involved in this issue, but if innocent people are dying and we can help to stop the attacks then I believe we should do that."
"R_2f8cR6qA1S2infD",5,4,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,6,5,4,6,3,3,3,5,5,5,4,5,"Woman",22,"Asian","4","Buddhism",8,"English language and literature",4,3,""
"R_0v25J6Vi4J6NsQ5",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,6,3,3,4,4,5,2,4,5,5,3,3,5,2,"Woman",18,NA,"14","Catholic",6,"Dietetics",5,6,"I personally believe that abortion should remain legal. I went to a Catholic school all my life but despite the fat that my school was obviously against abortion, they were incredibly one-sided about the whole ordeal. They never informed me about how a woman might feel when she is presented with an unwanted pregnancy. They only took the fetus into consideration even though there is a woman who is already alive. For example, if a woman is raped and becomes pregnant, she should not have to have that child as a constant reminder about the trauma she went through. People tend to disregard the fact that pregnancy is a nine-month process. It is a heavy burden for someone who was raped to deal with. A woman has the right to control her body If a woman were to become pregnant, and it would effect her life in a way she wasn't ready for, who are we to tell her that she has to carry it anyways? Also, say she got raped? Forcing her to carry a child that she might not even love is cruel, both for the mother and the child. Once the child is born, it would become a constant reminder to the mother about the rape. She wouldn't love the child, she could spurn it and hate it, and take her anger out on in. No child should be subject to the emotional and physical abuse that could occur. , , "
"R_8zUh8EEvTdRoPdj",3,3,4,2,2,5,5,5,4,2,2,5,2,2,2,5,6,1,1,4,1,6,4,1,6,4,5,2,1,3,"Woman",24,"White","4","Baptist",2,"Education",10,10,"I hate that Syria is using chemical weapons and that they have that ability with the turmoil that is happening in that country. However, it is the 21st century and every country has the man power and the brains to make a chemical weapon, but not every country will use it. We are making them in an era that feels like they need this for their own protection. It is not America's job to step in every single time something goes wrong in another country or if they are doing something we don't like. We are just as guilty as anyone else of having chemical weapons, so why should Syria be punished at this point when they have done nothing wrong?"
"R_a9JvHAdV0SxrtAh",4,5,2,4,4,5,3,5,4,3,2,5,5,3,2,4,6,6,6,5,4,4,5,6,6,5,5,5,6,6,"Man",19,"White","1","Christian ",5,"Agribusiness",2,2,"When I first heard the news that Syria had used chemical weapons, I was astonished. Why would they attack their own people with deadly chemicals? It just doesn't make any sense why they would do that. When I found out the United States was going to intervene, I thought we should not be there but now I think that we saved lives over there. Many people still think we should have not gone over there but we save a lot of innocent lives."
"R_1QU8H1qCfJgmTkh",5,4,3,4,5,4,5,4,4,4,5,4,4,3,3,5,4,2,5,4,1,6,2,4,6,4,4,2,1,3,"Man",18,"White","1","Christian",3,"Undeclared",6,4,"I personally don't agree with what President Obama did in Syria. I understand that he wants to stop the chemical warfare from happening but I do not think that this is something that we should personally involve ourselves in. The United States as a whole has many internal issues that must be looked at before we start helping those overseas. Once we get everything in our country straightened out then that is when we can look to help others out."
"R_4T8IzS5SDRwG4m1",5,5,5,5,5,5,5,5,5,5,5,3,3,4,6,5,1,4,5,5,3,6,6,6,6,5,4,4,5,4,"Man",21,"White","3","catholic",7,"HRA",3,5,"the use of chemical weapons in syria is very wrong in my eyes. War alone is a pointless thing. and sometimes i feel like we shouldnt be the nice guy and try to help but somebody has too. i mean these are innocent people here being injured and killed an what if those weapons find their way over here into the U.S.? it would be chaos! and having to worry about KEEPING YOUR FAMILY SAFE FROM HARM AND WORRYING ABOUT  STUPID BOMB GOING OFF.  I believe we made the right choice to intervene. We reacted fairly and responsibly."
"R_d0V6xbGUpDXPG0l",6,5,6,4,6,6,2,2,3,1,2,4,4,5,1,5,3,6,4,4,6,2,2,2,3,2,3,3,2,4,"Man",18,"White","1","Agnostic",7,"Undecided",5,8,"I am personally disturbed by Syria's actions on their citizens. An attack on a countries citizens is never acceptable. That being said, I don't feel like I know enough information about the situation to judge the government's action. Like all things, there are always two side to a conflict, and the information given in the previous page is only that of one side, which is the negative effects."
"R_20kJJvg0ZTUEYU5",4,4,5,5,5,4,4,4,4,3,3,3,5,5,4,4,5,4,4,4,2,4,2,2,4,2,2,5,4,4,"Woman",18,"White","1","Christian ",4,"Chemistry ",5,4,"Syria using chemical weapons is outrageous, especially the fact that the Syrian government is using the chemical weapons against its own citizens and others as well. Killing innocent lives can never be justified in any situation. United States reacted in a way that is calm. They did not immediately throw themselves into the situation quiet yet, but it is something that needs to be considered. "
"R_5ciLNQY6CuNqrMF",4,5,4,4,4,6,4,5,4,3,2,4,2,2,2,4,2,5,5,4,3,4,4,2,6,2,5,4,2,5,"Man",21,"White","3","Christian",3,"Administration Management",4,3,"I think the United States was correct to react in the way that they did. I believe it is the job of a large, powerful country to do their part to try to keep the peace. If the United States has the resources and power to put a stop to Syria's use of chemical weapons i think they should. Too many counties would benefit from an United States intervention. There are times when i think that the U.S. should stay out of other country's issues, but in this case there is too much at risk. Too much damage could be done by Syria not only to neighboring countries, but to opposing countries like The United States. "
"R_ehXC0D9Z75UOX2Z",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,5,5,3,3,3,3,"Man",32,"White","3","none",5,"Technology Management",3,3,"Im interested in seeing the truth. Where are the facts and supporting evidence that the Syrian government actually did this? The US should investigate more before entering into more military conflict. It seems to me the President wants any excuse he can get to go to war with Iran. I think war in that region should not be of our concern. We have plenty of problems that need fixed inside our own borders. We are not the global police. If the Assad regime did use chemical weapons, that would be wrong, but who does the US think they are to bomb them?"
"R_e2IhjXqdvX4pCXb",5,5,6,5,5,6,3,4,4,4,3,4,4,3,1,4,5,3,6,6,4,4,3,2,3,5,3,3,3,2,"Woman",19,NA,"3","none",9,"Elementary Education",6,8,", I believe same-sex marriage should be legal because it doesn't affect me and people should be able to do what they want if it doesn't affect other people. Other than that, I don't believe marriage is so special like religious people do. I think religious people are the reason why same sex marriage isn't legal and that isn't fair. They get to have free speech and tell us their ideas but other people don't get to do what they want to do. Also, this is a severely beaten dead horse. Legalize same-sex marriage and let's focus on more important things like the legalization of marijuana. This text box should have a character counter because I have no idea how close I am to 1200 characters or how much more I need to write. I don't really have a lot of reasons for why I believe same-sex marriage should be legal. It just should be. Treat other humans like humans and we wouldn't even need to be asking this question. Wow seriously I don't know what else to write. I'm still not at the 1200 character mark and I'm sorry that this isn't exactly what you're looking for but I am not very passionate about this topic because so many other people are and it's not even an issue to me. It should just be legal., "
"R_9TYneEojEiSJKKx",6,6,6,6,6,6,6,6,2,2,2,3,3,3,3,6,6,4,6,5,6,1,4,3,3,3,3,3,3,3,"Man",21,"Hispanic","3","Christian",8,"Biology",6,7,"I think Syria's use of chemical weapons against it's own people is atrocious. I feel that the United States desire to take action against syria in not misplaced. I find it appalling that human beings are capable of such horrific acts, although completely stopping these people who want to hurt others does not seem possible to me. "
"R_0lbbQlboqrOiopn",5,5,5,6,5,6,6,6,5,4,4,5,6,3,3,5,3,5,6,6,5,5,6,5,5,4,5,3,5,5,"Man",19,"White","2","catholic",4,"business",4,4,"I feel that they should not be able to use those weapons as they are already banned from being used in war and to take many innocent peoples life's including children through gas is not okay. It would be a much worse death to go out with gas than a normal weapon, as bad as that sounds. Chemical weapons should be banned and the United States should help enforce that in Syria so people don't think its okay and then end up bringing these chemical weapons to the United States and putting the average US civilian in danger. Obama's reaction I personally think is good as he is explaining how if we let them use chemical weapons to kill thousands of innocent people we are saying its okay to go against the norm and these weapons will end up in the wrong hands such as terrorist and then start effecting the United States negatively. "
"R_8rhXtMWo9WWKkYJ",5,5,5,4,4,5,2,2,2,3,2,4,5,3,1,6,4,2,4,4,3,1,2,1,1,1,1,3,3,1,"Woman",19,"White","1","Agnostic",8,"International Business",6,7,"To begin, war fare in general is a terrible way to go about getting things done. We are taught as children to treat others the way we would like to be treated, also known as the golden rule. My question is, when did our leaders in the world forget about this fundamental teaching and lose all sense of morals? The fact that we let chemical weapons ever be used without consequence is beyond me. The use of these weapons puts war on a whole new level and is a terrifying thought. Action should have been taken immediately at the knowing of the use of these weapons. Despite having a standard for when exactly to interfere, the standard should be to provide aid immediately upon it being brought to our attention. We would want the same for our country, wouldn't we?"
"R_0juoMgtEOZNJlyt",2,2,2,3,3,3,2,2,3,3,3,2,2,2,2,4,4,3,3,3,4,3,3,4,3,4,3,4,3,3,"Woman",19,"White","1","catholic",4,"education",6,5,"i did not agree"
